Start,Date,Time,RTD,TC1,TC2,TC3,TC4,TC6,TC7,TC9,TC10,Setpoint,Mains Voltage,State,Offset,WA,CA,HSCOMP_SPEED,LSCOMP_SPEED,HSHX Recover Info,StagenFanInfo,VSCReferStatus_MSB,VSCReferStatus_LSB,SSID Strength,SSID_Latency
SX,"01/01/2023, 21:00:00",24.230.000.000,"-80,2","-14,5","18,5",-91,"-85,1","-29,8","22,7","46,4",-38,-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.290.000.000,"-80,3","-14,5","18,5",-91,"-85,1",-30,"22,6","46,4",-38,-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.350.000.000,"-80,3","-14,6","18,6",-91,"-85,1","-30,2","22,7","46,4",-38,-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.410.000.000,"-80,3","-14,4","18,6",-91,"-85,1","-30,3","22,8","46,4",-38,-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.470.000.000,"-80,3","-14,3","18,5","-91,1","-85,2","-30,4","22,7","46,4","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.530.000.000,"-80,3","-14,3","18,6","-91,1","-85,2","-30,4","22,7","46,4","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.590.000.000,"-80,3","-14,3","18,4","-91,2","-85,2","-30,4","22,6","46,5",-38,-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.650.000.000,"-80,3","-14,3","18,3","-91,1","-85,2","-30,3","22,6","46,5",-38,-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.710.000.000,"-80,4","-14,3","18,6","-91,1","-85,1","-30,4","22,5","46,6","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.770.000.000,"-80,4","-14,2","18,3","-91,1","-85,2","-30,3","22,6","46,5","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.830.000.000,"-80,4","-14,4","18,1","-91,1","-85,2","-30,3","22,4","46,5","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.890.000.000,"-80,5","-14,4","18,1","-91,2","-85,2","-30,4","22,4","46,5","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",24.950.000.000,"-80,5","-14,4","18,1","-91,1","-85,2","-30,4","22,4","46,6","-38,1",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.010.000.000,"-80,5","-14,3","18,2","-91,1","-85,2","-30,4","22,4","46,6","-38,2",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.070.000.000,"-80,5","-14,3","18,2","-91,2","-85,3","-30,4","22,4","46,6","-38,2",-80,216,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.130.000.000,"-80,5","-14,2","18,2","-91,2","-85,3","-30,4","22,4","46,6","-38,2",-80,216,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.190.000.000,"-80,5","-14,3",18,-91,"-85,3","-30,4","22,4","46,6","-38,1",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.250.000.000,"-80,5","-14,4","17,8","-91,1","-85,2","-30,4","22,2","46,6","-38,1",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.310.000.000,"-80,6","-14,4","17,8",-91,"-85,2","-30,4","22,1","46,6","-38,1",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.370.000.000,"-80,6","-14,5","17,8","-91,1","-85,3","-30,5","22,1","46,5","-38,2",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.430.000.000,"-80,6","-14,6","17,9","-91,1","-85,3","-30,5","22,1","46,5","-38,1",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.490.000.000,"-80,6","-14,7","17,8","-91,2","-85,3","-30,6","22,1","46,5","-38,1",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.550.000.000,"-80,6","-14,5","17,7","-91,2","-85,3","-30,5",22,"46,5","-38,4",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.610.000.000,"-80,7","-14,5","17,7","-91,2","-85,3","-30,6",22,"46,4","-38,3",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.670.000.000,"-80,7","-14,6","17,9","-91,3","-85,4","-30,6",22,"46,4","-38,4",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.730.000.000,"-80,7","-14,7",18,"-91,2","-85,4","-30,7","22,1","46,3","-38,3",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.790.000.000,"-80,7","-14,5","17,9","-91,3","-85,5","-30,7","22,1","46,4","-38,4",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.850.000.000,"-80,8","-14,6",18,"-91,3","-85,5","-30,7","22,1","46,4","-38,3",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.910.000.000,"-80,8","-14,6","17,8","-91,3","-85,5","-30,7","22,1","46,4","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",25.970.000.000,"-80,8","-14,5","17,9","-91,3","-85,5","-30,7","22,1","46,4","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.030.000.000,"-80,8","-14,5",18,"-91,3","-85,5","-30,7","22,1","46,4","-38,5",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.090.000.000,"-80,8","-14,7","18,1","-91,3","-85,6","-30,7","22,2","46,4","-38,4",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.150.000.000,"-80,8","-14,4","17,9","-91,3","-85,5","-30,7","22,1","46,4","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.210.000.000,"-80,8","-14,5","17,7","-91,3","-85,6","-30,7","21,9","46,3","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.270.000.000,"-80,8","-14,7",18,"-91,3","-85,7","-30,7","22,1","46,4","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.330.000.000,"-80,8","-14,6","17,9","-91,3","-85,6","-30,8","22,1","46,3","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.390.000.000,"-80,8","-14,6",18,"-91,4","-85,6","-30,8",22,"46,4","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.450.000.000,"-80,8","-14,5","17,8","-91,3","-85,6","-30,8",22,"46,4","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.510.000.000,"-80,9","-14,5","17,7","-91,3","-85,6","-30,8","21,9","46,3","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.570.000.000,"-80,9","-14,5","17,9","-91,4","-85,7","-30,9","22,1","46,4","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.630.000.000,"-80,8","-14,5","17,9","-91,4","-85,7","-30,8",22,"46,3","-38,5",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.690.000.000,"-80,9","-14,5","17,8","-91,3","-85,6","-30,8",22,"46,4","-38,5",-80,215,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.750.000.000,"-80,9","-14,4",18,"-91,3","-85,6","-30,8","22,2","46,4","-38,6",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.810.000.000,"-80,9","-14,4","17,6","-91,3","-85,6","-30,8","21,9","46,4","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.870.000.000,"-80,9","-14,6","17,8","-91,3","-85,6","-30,8","21,9","46,4","-38,4",-80,214,7,0,-40,-90,3.650,3.250,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",26.930.000.000,"-80,9","-14,6","17,8","-91,3","-85,7","-30,8",22,"46,5","-38,5",-80,215,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",26.990.000.000,"-80,9","-9,8",18,"-84,8","-83,5","-24,1","17,5","45,8","-30,4",-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.050.000.000,"-80,9","-3,4","18,1","-78,2","-82,7","-16,8","17,9","45,3",-28,-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.110.000.000,"-80,9","0,1","18,3",-74,"-82,2",-11,"19,1","45,4","-27,6",-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.170.000.000,"-80,8",2,"18,5","-72,3","-81,7",-6,"20,1","45,6","-27,3",-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.230.000.000,"-80,7","6,3","18,6","-72,8","-81,2",-2,"20,8","45,7",-27,-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.290.000.000,"-80,6","10,5","18,6","-73,7","-80,8","0,1","21,3","45,8","-26,8",-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.350.000.000,"-80,4","13,2","18,5","-74,3","-80,4","2,5","21,5","45,7","-26,4",-80,217,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.410.000.000,"-80,2","15,4","18,5","-74,9",-80,"5,5","21,6","45,7",-26,-80,216,4,0,-40,-90,0,0,3,137,200,72,99,0
SX,"01/01/2023, 21:00:00",27.470.000.000,"-80,1","-4,2","18,1","-75,3","-79,6","8,9","22,2","44,5","-29,4",-80,215,5,0,-40,-90,3.800,0,4,53,96,72,99,0
SX,"01/01/2023, 21:00:00",27.530.000.000,"-79,9","-17,6","17,9","-75,6","-79,4",11,"21,2","41,9","-40,9",-80,215,7,0,-40,-90,3.800,3.100,4,69,96,72,99,0
SX,"01/01/2023, 21:00:00",27.590.000.000,"-79,7","-20,5","17,8","-84,6","-83,9","1,2","21,2","43,3","-38,6",-80,213,7,0,-40,-90,3.800,3.100,4,85,96,72,99,0
SX,"01/01/2023, 21:00:00",27.650.000.000,"-79,5","-20,1","17,8","-86,2","-83,9","-9,8","21,9","43,8","-36,8",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",27.710.000.000,"-79,3","-17,7","17,5",-87,"-83,8","-22,6",22,"44,1","-36,4",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",27.770.000.000,"-79,2","-15,7","17,6","-87,7","-83,6","-27,8","22,2","44,5","-36,3",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",27.830.000.000,"-79,2","-14,8","17,3","-87,9","-83,6","-30,6","22,1","44,8","-36,6",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",27.890.000.000,"-79,1","-14,3","17,4","-88,2","-83,2","-32,2","22,1","44,9","-36,6",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",27.950.000.000,-79,"-14,2","17,4","-88,6",-83,"-32,7",22,45,"-36,6",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.010.000.000,-79,-14,"17,5",-89,"-82,8","-32,6","22,1",45,"-36,7",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.070.000.000,-79,"-13,9","17,6","-89,3","-82,5","-32,4","22,1","44,9","-36,9",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.130.000.000,-79,"-13,6","17,7","-89,5","-81,7","-31,8","22,1","44,9","-37,1",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.190.000.000,"-78,9","-13,9","17,6","-89,5",-83,"-31,4",22,"44,9","-37,1",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.250.000.000,"-78,9","-13,9","17,7","-89,5","-83,1",-31,"22,1","44,9","-37,2",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.310.000.000,"-78,9","-13,9","17,8","-89,7","-83,1","-30,8","22,1",45,"-37,4",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.370.000.000,"-78,9",-14,"17,8","-89,9",-83,"-30,6","22,1","45,1","-37,4",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.430.000.000,"-78,9","-14,1","17,6",-90,"-82,1","-30,3",22,45,"-37,4",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.490.000.000,"-78,9","-14,1","17,7","-90,1","-81,7","-30,1",22,"45,1","-37,5",-80,214,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.550.000.000,"-78,9","-14,2","17,6","-90,1","-82,7","-29,8","21,9","45,2","-37,5",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.610.000.000,"-78,9","-14,2","17,6","-90,1","-83,3","-29,6","21,9","45,2","-37,7",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.670.000.000,"-78,9","-14,2","17,7","-90,2","-83,5","-29,5","21,9","45,2","-37,7",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.730.000.000,"-78,9","-14,2","17,6","-90,3","-83,5","-29,3","21,9","45,2","-37,9",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.790.000.000,"-78,9","-14,4","17,8","-90,3","-83,6","-29,3",22,"45,4","-37,7",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.850.000.000,-79,"-14,4","17,7","-90,3","-82,7","-29,2",22,"45,4","-37,8",-80,213,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.910.000.000,-79,"-14,4","17,8","-90,4","-83,5","-29,2",22,"45,4","-37,9",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",28.970.000.000,-79,"-14,6","17,8","-90,4","-83,8","-29,1","21,9","45,4","-37,8",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.030.000.000,-79,"-14,3","17,6","-90,4","-83,9","-29,1","21,9","45,4","-37,9",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.090.000.000,-79,"-14,5","17,8","-90,5",-84,"-29,1",22,"45,4","-37,8",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.150.000.000,"-79,1","-14,4","17,9","-90,5",-84,-29,"22,1","45,5","-37,9",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.210.000.000,"-79,2","-14,4","17,8","-90,5","-84,1",-29,"22,1","45,5","-37,9",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.270.000.000,"-79,2","-14,3","17,6","-90,6","-84,2","-29,1","21,9","45,5","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.330.000.000,"-79,2","-14,4","18,1","-90,7","-84,1","-29,1","22,1","45,6",-38,-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.390.000.000,"-79,3","-14,5","17,6","-90,6","-84,3","-29,1","21,9","45,6","-37,9",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.450.000.000,"-79,3","-14,5","17,8","-90,6","-84,3",-29,"21,9","45,7","-37,9",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.510.000.000,"-79,4","-14,6","17,6","-90,6","-84,3","-29,1","21,8","45,6","-37,9",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.570.000.000,"-79,5","-14,6",18,"-90,6","-84,3","-29,2",22,"45,6","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.630.000.000,"-79,5","-14,5","17,7","-90,6","-84,3","-29,3","21,8","45,6","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.690.000.000,"-79,5","-14,8","17,4","-90,7","-84,4","-29,3","21,7","45,6","-37,8",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.750.000.000,"-79,5","-14,7","17,6","-90,6","-84,3","-29,3","21,8","45,7",-38,-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.810.000.000,"-79,6","-14,9","17,7","-90,6","-84,4","-29,4","21,8","45,7","-37,9",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.870.000.000,"-79,6","-14,7","17,8","-90,7","-84,5","-29,4","21,9","45,7",-38,-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.930.000.000,"-79,6","-14,7","17,8","-90,7","-84,5","-29,4","21,9","45,7","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",29.990.000.000,"-79,7","-14,6","17,9","-90,7","-84,5","-29,4","21,9","45,7","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.050.000.000,"-79,7","-14,5","17,7","-90,6","-84,5","-29,4","21,7","45,8","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.110.000.000,"-79,8","-14,6","17,8","-90,6","-84,5","-29,5","21,8","45,8","-38,1",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.170.000.000,"-79,8","-14,7","17,8","-90,8","-84,5","-29,5","21,9","45,8",-38,-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.230.000.000,"-79,8","-14,6","17,7","-90,8","-84,6","-29,6","21,8","45,8","-38,2",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.290.000.000,"-79,8","-14,5","17,9","-90,8","-84,6","-29,6",22,"45,8","-38,2",-80,216,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.350.000.000,"-79,9","-14,6","17,8","-90,8","-84,7","-29,6","21,9","45,8","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.410.000.000,"-79,9","-14,7","17,8","-90,8","-84,7","-29,6","21,9","45,8","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.470.000.000,"-79,9","-14,7","17,9","-90,8","-84,7","-29,6","21,9","45,9","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.530.000.000,"-79,9","-14,6",18,"-90,8","-84,7","-29,6","21,9","45,9","-38,2",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.590.000.000,"-79,9","-14,5",18,"-90,8","-84,7","-29,6",22,"45,9","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.650.000.000,-80,"-14,5",18,"-90,7","-84,7","-29,6","22,1","45,9",-38,-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.710.000.000,-80,"-14,6",18,"-90,8","-84,7","-29,6","22,2",46,-38,-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.770.000.000,-80,"-14,4","18,1","-90,8","-84,7","-29,6","22,1",46,"-38,2",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.830.000.000,-80,"-14,5","18,2","-90,8","-84,8","-29,7","22,1",46,"-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.890.000.000,"-80,1","-14,5","18,1","-90,8","-84,7","-29,6","22,1",46,-38,-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",30.950.000.000,"-80,1","-14,7","18,1","-90,8","-84,8","-29,6","22,2","46,1","-37,8",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.010.000.000,"-80,1","-14,8",18,"-90,8","-84,7","-29,7","22,2","46,1",-38,-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.070.000.000,"-80,1","-14,7","17,9","-90,8","-84,8","-29,6","22,1","46,1","-37,9",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.130.000.000,"-80,1","-14,6",18,"-90,8","-84,8","-29,6","22,1","46,1","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.190.000.000,"-80,1","-14,5","18,1","-90,8","-84,8","-29,7","22,1","46,1","-38,1",-80,215,7,0,-40,-90,3.500,3.100,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.250.000.000,"-80,1","-14,6","17,9","-90,7","-84,8","-29,7","22,1","46,1",-38,-80,215,7,0,-40,-90,3.625,3.100,4,117,128,72,99,0
SX,"01/01/2023, 21:00:00",31.310.000.000,"-80,1","-14,8","17,9","-90,8","-84,8","-29,7","22,1","46,1","-38,1",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.370.000.000,"-80,2","-14,8","17,9","-90,9","-84,9","-29,9","22,1","46,1","-37,9",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.430.000.000,"-80,2","-14,8","17,9",-91,"-84,9","-30,2","22,1","46,1","-38,1",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.490.000.000,"-80,2","-14,6","17,9",-91,-85,"-30,3","22,2","45,9","-38,1",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.550.000.000,"-80,2","-14,6","17,9",-91,"-84,9","-30,4","22,1","45,9","-38,1",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.610.000.000,"-80,2","-14,6","17,7","-91,1","-84,9","-30,4","22,1","45,9","-38,2",-80,214,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.670.000.000,"-80,2","-14,7","17,9","-91,1",-85,"-30,4","22,1","45,9","-38,2",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.730.000.000,"-80,2","-14,7",18,"-91,1",-85,"-30,4","22,2",46,"-38,2",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.790.000.000,"-80,3","-14,5","17,6","-91,2","-85,1","-30,4",22,46,"-38,2",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.850.000.000,"-80,3","-14,6","17,9","-91,1","-85,1","-30,3",22,"45,9","-38,2",-80,214,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.910.000.000,"-80,3","-14,6","17,8","-91,1","-85,1","-30,4",22,46,"-38,3",-80,214,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",31.970.000.000,"-80,3","-14,6","17,8","-91,1","-85,1","-30,4",22,"45,9","-38,2",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",32.030.000.000,"-80,4","-14,5","17,8","-91,2","-85,1","-30,4","21,9",46,"-38,3",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",32.090.000.000,"-80,4","-14,6","17,6","-91,2","-85,1","-30,4",22,46,"-38,2",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",32.150.000.000,"-80,4","-14,4","17,8","-91,2","-85,1","-30,4","21,9",46,"-38,4",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",32.210.000.000,"-80,4","-14,6","17,9","-91,1","-85,2","-30,4","22,1",46,"-38,3",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
SX,"01/01/2023, 21:00:00",32.270.000.000,"-80,4","-14,7","17,9","-91,2","-85,2","-30,4",22,46,"-38,3",-80,215,7,0,-40,-90,3.625,3.225,4,141,104,72,99,0
